,data,given_kf,calc_kf,diff_given_calc
102,47.098,53.172,52.441016709021206,0.7309832909787914
103,62.611,54.311,53.57996820811986,0.7310317918801417
104,51.393,55.327,54.59825494919863,0.7287450508013649
105,55.267,56.384,55.657380023118684,0.7266199768813166
106,47.967,57.355,56.63245106250146,0.7225489374985372
107,57.878,58.437,57.7173191683084,0.7196808316915977
108,59.323,59.534,58.81684888737085,0.7171511126291463
109,56.771,60.597,59.88358425555943,0.7134157444405744
110,56.372,61.651,60.94187375895706,0.7091262410429451
111,69.141,62.859,62.152579938611076,0.7064200613889255
112,60.226,63.952,63.25007244504464,0.7019275549553612
113,68.59,65.148,64.44880582728375,0.699194172716247
114,71.499,66.378,65.68142888179172,0.6965711182082828
115,58.191,67.427,66.73719443117349,0.6898055688265146
116,67.101,68.59,67.90401129365638,0.6859887063436219
117,71.016,69.799,69.11775233339279,0.68124766660722
118,64.534,70.914,70.23820019070881,0.6757998092911919
119,78.197,72.211,71.53937107855255,0.67162892144745
120,73.688,73.439,72.77251187198556,0.6664881280144357
121,64.461,74.529,73.86910138582662,0.6598986141733718
122,76.147,75.778,75.12367750392762,0.6543224960723819
123,71.187,76.947,76.29947710813042,0.6475228918695848
124,71.972,78.119,77.47822349965088,0.6407765003491193
125,86.947,79.505,78.86870951530652,0.6362904846934754
126,74.005,80.688,80.05908611816284,0.628913881837164
127,85.556,82.037,81.41359876547605,0.6234012345239535
128,89.67,83.44,82.82185751593855,0.6181424840614511
129,91.619,84.864,84.25115791625095,0.612842083749058
130,90.264,86.257,85.65029431903936,0.6067056809606441
131,93.574,87.693,87.09123215214859,0.6017678478514057
132,87.753,89.025,88.43041494472467,0.5945850552753313
133,84.242,90.29,89.70280635180913,0.5871936481908762
134,99.074,91.782,91.20088704947258,0.5811129505274124
135,88.872,93.097,92.52320573094427,0.5737942690557247
136,97.928,94.547,93.98049478532809,0.5665052146719063
137,100.691,96.031,95.47085118060477,0.5601488193952378
138,94.079,97.393,96.83967890430517,0.5533210956948267
139,103.948,98.905,98.3592074808625,0.5457925191375068
140,100.146,100.341,99.80195920761665,0.5390407923833465
141,104.463,101.836,101.30359404790082,0.5324059520991824
142,105.91,103.341,102.8156960988531,0.5253039011468985
143,107.671,104.861,104.34339843904556,0.5176015609544464
144,100.101,106.237,105.7267481086274,0.5102518913725902
145,104.17,107.667,107.16510587872754,0.501894121272457
146,99.696,109.004,108.51067585449232,0.49332414550768533
147,102.772,110.38,109.89422413571468,0.4857758642853156
148,106.726,111.809,111.33109630966703,0.4779036903329654
149,111.04,113.298,112.82762904748432,0.4703709525156796
150,112.555,114.797,114.33440705801176,0.462592941988234
151,123.351,116.471,116.01578363584653,0.4552163641534719
152,109.697,117.884,117.43659933449437,0.44740066550562574
153,116.424,119.4,118.96056425873152,0.4394357412684826
154,111.098,120.803,120.37132932660623,0.43167067339376786
155,112.38,122.211,121.78769528465077,0.4233047153492322
156,116.936,123.685,123.26872914753818,0.41627085246182105
157,129.283,125.364,124.95563624559536,0.4083637544046468
158,128.925,127.018,126.61686785059989,0.4011321494001123
159,119.19,128.475,128.08100128207658,0.39399871792340946
160,132.105,130.15,129.7630087964612,0.38699120353879835
161,133.7,131.834,131.4544262782179,0.37957372178209425
162,124.135,133.321,132.94943973745097,0.37156026254902486
163,136.988,135.027,134.66246977131905,0.364530228680934
164,132.103,136.622,136.2642831926453,0.3577168073547057
165,146.371,138.461,138.11064995009662,0.3503500499033976
166,136.815,140.101,139.75723513822467,0.34376486177532684
167,140.341,141.785,141.4485685735229,0.33643142647710533
168,144.582,143.527,143.1977021285481,0.3292978714518995
169,154.116,145.426,145.10339729356193,0.32260270643806166
170,146.541,147.16,146.84369041050303,0.3163095894969672
171,142.687,148.798,148.48911901116392,0.30888098883607995
172,145.426,150.466,150.16419528995405,0.3018047100459569
173,151.366,152.225,151.92905395707473,0.29594604292526583
174,149.886,153.932,153.64285390220354,0.28914609779644707
175,153.83,155.691,155.40841303796012,0.2825869620398862
176,156.267,157.472,157.19674293096364,0.27525706903637115
177,157.67,159.257,158.98794768110707,0.2690523188929319
178,157.916,161.023,160.7598829815569,0.2631170184430971
179,157.44,162.755,162.4987981527974,0.25620184720258976
180,161.976,164.55,164.30029392407485,0.24970607592516103
181,175.198,166.573,166.3295536028118,0.24344639718819394
182,173.685,168.541,168.30350135572382,0.2374986442761724
183,168.556,170.385,170.15322812125524,0.2317718787447518
184,168.168,172.196,171.97018783064516,0.22581216935483894
185,166.232,173.944,173.72484788840598,0.21915211159401338
186,169.742,175.736,175.52195232447434,0.21404767552564863
187,171.085,177.527,177.31951308917976,0.2074869108202222
188,178.7,179.44,179.23784309668727,0.2021569033127264
189,170.674,181.172,180.97539753364586,0.19660246635413614
190,185.626,183.166,182.97524925858005,0.1907507414199472
191,175.298,184.934,184.74889047299703,0.18510952700296457
192,193.174,187.02,186.8409254966431,0.179074503356901
193,183.544,188.893,188.71890595954466,0.17409404045534416
194,185.373,190.774,190.60527546160466,0.16872453839533819
195,195.337,192.82,192.6567010091284,0.1632989908715956
196,184.426,194.627,194.46905884116902,0.1579411588309938
197,192.479,196.563,196.41018915710796,0.1528108428920234
198,195.004,198.52,198.3721934165004,0.14780658349960163
199,206.707,200.675,200.53202121673948,0.14297878326053137
200,196.043,202.594,202.45578326215033,0.13821673784966038
201,195.23,204.469,204.33577674443254,0.13322325556745795
202,200.038,206.409,206.28094121683466,0.12805878316532926
203,203.782,208.393,208.2700396144325,0.12296038556749522
204,219.849,210.66,210.54088905167688,0.11911094832311164
205,217.168,212.842,212.7282192917294,0.11378070827061038
206,222.986,215.107,214.99708079195463,0.10991920804536903
207,217.306,217.229,217.12412684450942,0.10487315549059417
208,213.411,219.246,219.14507551402932,0.10092448597069392
209,228.781,221.53,221.4336898828732,0.09631011712679083
210,220.844,223.628,223.53621164709017,0.09178835290981624
211,231.887,225.91,225.82171629190356,0.0882837080964407
212,217.541,227.881,227.7967907166652,0.08420928333478628
213,223.175,229.931,229.8511289536892,0.07987104631081365
214,222.609,231.939,231.86383340301006,0.07516659698993067
215,223.501,233.935,233.86344458453738,0.07155541546262612
216,233.791,236.1,236.03203492031562,0.06796507968437027
217,233.571,238.228,238.16434351357404,0.06365648642596966
218,246.767,240.581,240.52050042869442,0.060499571305570043
219,236.992,242.71,242.65329185455602,0.0567081454439915
220,241.953,244.903,244.85020130033044,0.05279869966955175
221,250.808,247.235,247.1859659325503,0.049034067449724716
222,238.795,249.3,249.25487624520886,0.04512375479114894
223,243.566,251.427,251.38454260724382,0.04245739275617666
224,257.566,253.792,253.75310574599982,0.03889425400018354
225,260.843,256.186,256.15044171145723,0.03555828854274523
226,248.665,258.309,258.2767358998896,0.032264100110410254
227,258.305,260.586,260.5571838183221,0.028816181677939312
228,269.407,263.044,263.0185471848116,0.02545281518837328
229,262.249,265.328,265.30522023236614,0.02277976763383549
230,268.335,267.695,267.6753553790985,0.019644620901487997
231,277.652,270.207,270.19065045590344,0.0163495440965562
232,276.999,272.67,272.656451999726,0.013548000273999605
233,283.717,275.226,275.21592057342735,0.010079426572644934
234,269.263,277.465,277.45787777064754,0.007122229352432896
235,276.92,279.818,279.8136139634823,0.004386036517701086
236,288.101,282.352,282.350217098763,0.0017829012369929842
237,281.556,284.722,284.7224549503794,0.00045495037943510397
238,279.896,287.023,287.0264291360998,0.0034291360997826814
239,287.788,289.442,289.44774182330684,0.0057418233068347035
240,296.223,291.987,291.9956951045458,0.008695104545779486
241,297.19,294.513,294.52430463121107,0.0113046312110896
242,303.17,297.117,297.13075647554143,0.013756475541413238
243,295.801,299.54,299.55560469012863,0.015604690128611765
244,298.111,301.97,301.98797629276686,0.017976292766832103
245,294.663,304.296,304.3161621262649,0.020162126264892777
246,314.017,306.96,306.982777868492,0.02277786849202812
247,297.872,309.272,309.2968187277121,0.024818727712101918
248,311.252,311.806,311.8335004583249,0.02750045832493697
249,318.13,314.435,314.4646535757259,0.029653575725888004
250,316.861,317.0,317.0314465959395,0.03144659593948518
251,319.784,319.582,319.6155953225551,0.033595322555129314
252,311.379,321.962,321.9973737844896,0.03537378448959316
253,329.374,324.653,324.6900689005096,0.037068900509552805
254,323.118,327.182,327.22079522751613,0.0387952275161183
255,333.683,329.876,329.9168824026869,0.04088240268691834
256,329.969,332.457,332.5000036736554,0.043003673655391594
257,325.284,334.908,334.9523094960365,0.04430949603647605
258,328.695,337.386,337.4318163149946,0.04581631499456762
259,335.583,339.958,340.00555463564785,0.04755463564782758
260,331.735,342.415,342.4644989255926,0.04949892559255886
261,335.374,344.904,344.9547327826128,0.05073278261278347
262,351.493,347.665,347.71773824830836,0.05273824830834428
263,342.87,350.217,350.2713202552584,0.05432025525840345
264,352.138,352.909,352.96411529702993,0.05511529702994267
265,359.27,355.696,355.75331420029977,0.05731420029974288
266,348.9,358.24,358.2986348398589,0.058634839858882515
267,351.791,360.8,360.8593438199017,0.05934381990169868
268,354.874,363.378,363.43893108512424,0.060931085124252604
269,364.22,366.096,366.15856189099,0.06256189098996856
270,375.305,368.987,369.0505481813074,0.06354818130739659
271,374.962,371.827,371.8915592724598,0.0645592724598032
272,369.39,374.515,374.5805506604691,0.06555066046911406
273,382.585,377.416,377.48282411577543,0.06682411577543235
274,379.579,380.214,380.2820371160894,0.06803711608938556
275,378.866,382.954,383.0235224222632,0.06952242226321914
276,388.37,385.836,385.9059290805222,0.06992908052217217
277,389.344,388.691,388.7623392256294,0.07133922562940143
278,382.595,391.371,391.4430291325282,0.07202913252820053
279,401.358,394.371,394.4446216766393,0.07362167663933405
280,385.238,397.013,397.0870169927578,0.07401699275783358
281,399.597,399.89,399.9650536150814,0.0750536150814014
282,394.714,402.627,402.7029167828364,0.07591678283637293
283,409.153,405.6,405.6769342221034,0.0769342221033753
284,411.669,408.576,408.6533068449207,0.0773068449206562
285,406.057,411.396,411.47406379910024,0.07806379910022088
286,413.285,414.311,414.38991124992236,0.07891124992238474
287,415.335,417.22,417.2992920222006,0.07929202220054776
288,415.069,420.077,420.1571717589134,0.08017175891342276
289,416.552,422.917,422.9979072227993,0.0809072227993397
290,420.157,425.781,425.8627928725524,0.08179287255239842
291,416.859,428.535,428.6173624163724,0.08236241637234798
292,436.097,431.618,431.7005482441394,0.08254824413938877
293,431.537,434.563,434.64661877554715,0.08361877554716557
294,439.164,437.61,437.6936583514711,0.08365835147105827
295,432.046,440.47,440.5539345960413,0.08393459604127429
296,446.145,443.557,443.64165921269034,0.08465921269032606
297,441.572,446.506,446.5914823758881,0.085482375888148
298,453.638,449.643,449.7282238263847,0.08522382638471981
299,458.078,452.816,452.90169294808413,0.08569294808415862
300,444.851,455.682,455.76769134533816,0.08569134533814804
301,464.843,458.889,458.9753815202541,0.08638152025406498
302,463.898,462.027,462.11402300497656,0.08702300497657234
303,468.513,465.205,465.2923633225457,0.08736332254574108
304,457.597,468.12,468.2075684004212,0.08756840042121894
305,464.65,471.124,471.21183449470925,0.08783449470922733
306,464.762,474.081,474.16908264593076,0.08808264593074
307,470.773,477.107,477.19454459714837,0.08754459714833729
308,473.005,480.126,480.21388606417565,0.08788606417567735
309,486.911,483.366,483.4545000905922,0.08850009059221975
310,483.033,486.479,486.5677212717824,0.08872127178238998
311,483.643,489.554,489.642078130131,0.0880781301310094
312,480.44,492.515,492.60351336644374,0.08851336644374896
313,497.658,495.762,495.8510524119291,0.08905241192911717
314,495.009,498.906,498.9946226214437,0.08862262144367605
315,494.782,501.994,502.08230482615147,0.0883048261514432
316,507.508,505.278,505.3671259538783,0.0891259538782947
317,500.543,508.374,508.46309167923744,0.08909167923741279
318,503.982,511.486,511.57480220469245,0.08880220469245614
319,518.21,514.824,514.9125167331231,0.08851673312312869
320,517.556,518.095,518.1836428865503,0.08864288655024666
321,514.338,521.25,521.3386456410594,0.08864564105942918
322,517.732,524.419,524.5075577319183,0.08855773191828575
323,531.818,527.81,527.8988821742499,0.08888217424998857
324,527.178,531.057,531.1448351980144,0.08783519801443163
325,530.427,534.313,534.4007059802991,0.0877059802991198
326,526.038,537.429,537.5171296390248,0.08812963902482807
327,534.864,540.666,540.7534334852918,0.08743348529174
328,543.709,544.021,544.1087855283519,0.08778552835190112
329,550.313,547.451,547.5381929073976,0.08719290739759344
330,538.162,550.587,550.6743605206916,0.08736052069161815
331,545.473,553.813,553.900275424851,0.08727542485098638
332,562.721,557.322,557.409251755748,0.08725175574795685
333,563.116,560.782,560.8690885192649,0.08708851926485295
334,560.368,564.132,564.2186730726052,0.08667307260520829
335,558.133,567.383,567.4689539689682,0.08595396896816965
336,565.534,570.723,570.8092132300469,0.08621323004695114
337,563.077,573.96,574.0456970814784,0.08569708147831534
338,573.404,577.344,577.4293662508985,0.08536625089845984
339,581.207,580.824,580.9093738362615,0.0853738362615104
340,576.707,584.159,584.243975429564,0.08497542956399684
341,587.047,587.641,587.7248461260434,0.0838461260434542
342,590.014,591.122,591.2062114274103,0.08421142741030962
343,594.418,594.632,594.7160887432275,0.08408874322753945
344,601.54,598.224,598.3073162556378,0.08331625563778289
345,591.999,601.57,601.6527581363567,0.08275813635668783
346,592.436,604.867,604.9500015581536,0.08300155815368271
347,606.362,608.381,608.4635914660663,0.08259146606633294
348,603.582,611.782,611.8641852046353,0.08218520463526602
349,612.524,615.301,615.3823706590663,0.08137065906623775
350,609.893,618.709,618.7902114785345,0.08121147853455568
351,611.995,622.101,622.1813827656389,0.08038276563888758
352,622.116,625.633,625.7130953369016,0.08009533690153603
353,618.328,629.032,629.1113375626188,0.07933756261877534
354,636.111,632.721,632.8000788472384,0.07907884723840652
355,630.15,636.232,636.311035025931,0.0790350259310344
356,629.67,639.675,639.7532244761514,0.07822447615149031
357,631.731,643.099,643.177022463327,0.07802246332698815
358,646.799,646.76,646.8375760629366,0.07757606293660047
359,641.018,650.247,650.3236795643782,0.07667956437819612
360,649.519,653.841,653.9169959277625,0.07599592776250574
361,665.178,657.681,657.7568307175195,0.0758307175194659
362,657.164,661.301,661.3763413638261,0.07534136382605539
363,663.66,664.987,665.0621709020558,0.07517090205578825
364,673.173,668.798,668.872789399584,0.07478939958400588
365,678.726,672.655,672.7291992668642,0.07419926686418421
366,679.399,676.462,676.5350766843939,0.07307668439386816
367,673.508,680.089,680.1619462724419,0.07294627244186813
368,677.887,683.741,683.8129825138816,0.0719825138816077
369,677.551,687.324,687.395301009241,0.07130100924109684
370,680.192,690.897,690.9679040119905,0.07090401199047847
371,699.857,694.794,694.8650512775009,0.07105127750094198
372,704.16,698.712,698.7819207869837,0.06992078698374371
373,689.442,702.275,702.3446750129278,0.06967501292785983
374,698.23,705.949,706.0182086891219,0.06920868912197875
375,703.372,709.661,709.7297733761774,0.06877337617743251
376,713.231,713.504,713.5715686354905,0.0675686354904883
377,722.311,717.46,717.5269549926509,0.06695499265083527
378,721.681,721.337,721.4039805137837,0.06698051378373293
379,713.579,724.99,725.056468656786,0.06646865678601444
380,724.581,728.796,728.86182383505,0.06582383504996869
381,721.684,732.48,732.5453817823811,0.06538178238110959
382,725.713,736.18,736.2443134838552,0.06431348385524416
383,746.38,740.221,740.2853752847187,0.06437528471872156
384,733.435,743.941,744.0045806836679,0.06358068366785119
385,748.207,747.887,747.9496892321267,0.06268923212678601
386,749.983,751.801,751.8629871278746,0.06198712787454497
387,761.54,755.875,755.9369502082108,0.06195020821076014
388,748.26,759.62,759.6816429926869,0.06164299268687046
389,755.14,763.436,763.4964669617152,0.06046696171517851
390,756.138,767.205,767.2650106400322,0.06001064003214651
391,760.191,770.988,771.0476980988636,0.0596980988635778
392,768.262,774.864,774.923320834131,0.05932083413097189
393,785.857,779.02,779.0781996460464,0.05819964604643246
394,785.326,783.095,783.1530743674056,0.058074367405538396
395,782.329,787.043,787.1000884012941,0.05708840129409509
396,780.891,790.894,790.9510205684255,0.057020568425514284
397,791.361,794.885,794.9409296369928,0.055929636992800624
398,795.676,798.892,798.9473144455708,0.05531444557072973
399,804.325,803.0,803.055175694793,0.0551756947929789
400,799.344,806.941,806.9952863111092,0.054286311109194685
401,807.759,810.979,811.0327072781886,0.05370727818853993
402,819.817,815.185,815.2380868188887,0.053086818888800735
403,816.41,819.253,819.3054117142425,0.052411714242452945
404,820.055,823.323,823.3746570895845,0.05165708958452342
405,833.782,827.593,827.6440969345713,0.05109693457131925
406,822.365,831.566,831.6168909530595,0.050890953059479216
407,840.186,835.821,835.8711773568613,0.050177356861240696
408,840.196,840.004,840.0536193967607,0.04961939676070415
409,848.279,844.275,844.3236815107183,0.048681510718324716
410,837.432,848.259,848.3078227720868,0.04882277208673713
411,846.122,852.345,852.3932340989542,0.04823409895413988
412,855.192,856.539,856.5863314716003,0.04733147160027329
413,847.714,860.513,860.5602382226002,0.04723822260018551
414,866.123,864.78,864.826559523788,0.04655952378800521
415,871.052,869.071,869.1170205674283,0.046020567428286085
416,876.203,873.39,873.4356473069801,0.045647306980072244
417,863.666,877.389,877.4338240521924,0.04482405219243901
418,874.03,881.521,881.565410166672,0.04441016667203712
419,875.678,885.614,885.657428323937,0.04342832393695062
420,887.632,889.87,889.9130858262052,0.04308582620524248
421,900.337,894.303,894.3454984757495,0.042498475749539466
422,888.743,898.432,898.4743924626215,0.042392462621478444
423,902.071,902.752,902.793325280685,0.04132528068510055
424,904.624,907.047,907.0881910729657,0.04119107296571656
425,912.037,911.415,911.4548195960172,0.03981959601719609
426,917.339,915.811,915.850840915844,0.03984091584391081
427,911.167,920.011,920.0499005379921,0.038900537992162754
428,910.566,924.125,924.1635085547825,0.03850855478253834
429,920.706,928.366,928.4039375408772,0.03793754087723755
430,923.89,932.595,932.6328810083178,0.037881008317754095
431,940.271,937.073,937.1102736335995,0.03727363359951141
432,934.595,941.363,941.3991904089081,0.03619040890805536
433,933.39,945.553,945.5894047744277,0.03640477442775136
434,946.962,949.937,949.9728329623309,0.0358329623309146
435,940.554,954.119,954.1539740186823,0.03497401868230554
436,949.077,958.394,958.4287870957144,0.034787095714364114
437,959.758,962.805,962.8387892366445,0.03378923664456579
438,957.11,967.086,967.1200242141172,0.03402421411715295
439,974.554,971.636,971.6694182560514,0.03341825605139093
440,967.126,975.962,975.9943337835239,0.03233378352388172
441,969.593,980.26,980.2917577905492,0.031757790549249876
442,974.379,984.576,984.6075491222311,0.0315491222311266
443,993.676,989.196,989.2273037960792,0.03130379607921441
444,1000.0,993.864,993.8924130282622,0.028413028262207263
445,990.298,998.258,998.286602120611,0.028602120610912607
446,1006.0,1003.0,1002.9128553786672,0.08714462133275447
447,995.695,1007.0,1007.2564653508105,0.2564653508104584
448,1015.0,1012.0,1011.9034137137477,0.09658628625231813
449,1004.0,1016.0,1016.2536165378808,0.2536165378808164
450,1023.0,1021.0,1020.9008920216648,0.09910797833515517
451,1022.0,1025.0,1025.4482303367588,0.4482303367587974
452,1032.0,1030.0,1030.113213203034,0.11321320303409266
453,1027.0,1035.0,1034.599059902366,0.4009400976340203
454,1039.0,1039.0,1039.242343200534,0.24234320053392366
455,1036.0,1044.0,1043.7458968726662,0.25410312733379214
456,1043.0,1048.0,1048.3080013901908,0.3080013901908387
457,1043.0,1053.0,1052.7900717459208,0.20992825407915916
458,1048.0,1057.0,1057.2913051391088,0.291305139108772
459,1060.0,1062.0,1061.9493502980145,0.050649701985548745
460,1067.0,1067.0,1066.6640722300072,0.3359277699928498
461,1066.0,1071.0,1071.277183441359,0.2771834413590568
462,1079.0,1076.0,1076.0654196549249,0.06541965492488089
463,1071.0,1081.0,1080.6131899979448,0.3868100020551992
464,1088.0,1085.0,1085.4153289170188,0.41532891701876906
465,1094.0,1090.0,1090.2525206688504,0.25252066885036584
466,1096.0,1095.0,1095.045491346027,0.04549134602689264
467,1102.0,1100.0,1099.8733740662933,0.12662593370669128
468,1096.0,1105.0,1104.4992595343492,0.5007404656507788
469,1107.0,1109.0,1109.2599867819815,0.2599867819815245
470,1117.0,1114.0,1114.1344451286286,0.13444512862861302
471,1116.0,1119.0,1118.904664704183,0.0953352958169944
472,1119.0,1124.0,1123.6503675678039,0.34963243219613105
473,1126.0,1128.0,1128.450511027148,0.450511027147968
474,1127.0,1133.0,1133.1862316514441,0.18623165144413178
475,1126.0,1138.0,1137.8186417428453,0.18135825715467035
476,1144.0,1143.0,1142.7230598667802,0.2769401332197958
477,1149.0,1148.0,1147.6405742105826,0.35942578941740067
478,1139.0,1152.0,1152.2753571635762,0.2753571635762455
479,1150.0,1157.0,1157.0438777576587,0.04387775765871993
480,1155.0,1162.0,1161.8265135256245,0.17348647437552245
481,1170.0,1167.0,1166.8200928754954,0.17990712450455248
482,1171.0,1172.0,1171.7465773994204,0.2534226005795972
483,1171.0,1177.0,1176.5867993474521,0.4132006525478573
484,1167.0,1181.0,1181.2626666880897,0.2626666880896664
485,1175.0,1186.0,1186.0121600934212,0.0121600934212438
486,1182.0,1191.0,1190.8147744925543,0.18522550744569344
487,1193.0,1196.0,1195.7487305610975,0.25126943890245457
488,1189.0,1201.0,1200.5170579676258,0.4829420323742397
489,1200.0,1205.0,1205.4168665992127,0.41686659921265345
490,1212.0,1211.0,1210.4664946331513,0.533505366848658
491,1218.0,1216.0,1215.5461425486094,0.4538574513906042
492,1215.0,1221.0,1220.478044774978,0.5219552250221113
493,1228.0,1226.0,1225.5788358732107,0.42116412678933557
494,1235.0,1231.0,1230.7285295748284,0.27147042517162845
495,1226.0,1236.0,1235.6112255505761,0.3887744494238632
496,1225.0,1240.0,1240.3870646953194,0.38706469531939547
497,1250.0,1246.0,1245.5693779399503,0.43062206004969994
498,1243.0,1251.0,1250.5235006928572,0.47649930714283073
499,1250.0,1256.0,1255.5274375213514,0.4725624786485696
500,1245.0,1260.0,1260.3441244191179,0.3441244191178612
501,1255.0,1265.0,1265.2708942149204,0.27089421492041765
502,1257.0,1270.0,1270.1489380510004,0.1489380510004139
503,1275.0,1275.0,1275.2939547084245,0.29395470842450777
504,1280.0,1280.0,1280.4470648656416,0.44706486564155057
505,1277.0,1285.0,1285.4504239859605,0.4504239859604695
506,1291.0,1291.0,1290.6404047226254,0.3595952773746376
507,1293.0,1296.0,1295.7786084818629,0.22139151813712488
508,1292.0,1301.0,1300.8063086476304,0.19369135236956936
509,1304.0,1306.0,1305.980671861971,0.0193281380290955
